,Customer_ID,Age,Annual_Income,Account_Balance,Credit_Score,Tenure_Years,City,Segment,Channel,Join_Date,Active,Risk_Level,Monthly_Spend,Transactions,Satisfaction_Score
1546,101214,55,80419,,375,6,Bangalore,Corporate,Mobile,2021-08-22 0:00:00,Yes,High,33060.03,41,3.0
1547,100575,74,44508,43144.31,409,11,Hyderabad,Premium,Mobile,2026-01-15 0:00:00,Yes,High,10187.08,77,5.7
1548,100051,38,149165,123802.6,558,5,Pune,Corporate,Agent,2021-07-29 0:00:00,No,Medium,29680.52,69,7.3
1549,101584,45,118269,,460,14,Pune,SME,Branch,2026-03-02 0:00:00,Yes,High,20084.52,102,
1550,100727,70,236830,25175.86,572,14,Pune,SME,Online,2024-01-28 0:00:00,No,Medium,2240.46,26,5.3
1551,100834,28,214648,111660.12,405,5,Mumbai,Corporate,Online,2023-07-03 0:00:00,Yes,High,11745.97,13,8.9
1552,101378,46,219718,139704.76,348,12,Delhi,Premium,Branch,2021-11-26 0:00:00,Yes,High,44693.27,6,6.7
1553,101116,abc,,91209.08,384,13,Kolkata,SME,Branch,2022-05-10 0:00:00,Yes,High,8631.05,9,8.1
1554,101167,54,173702,166406.31,672,9,Chennai,Corporate,Online,2022-03-20 0:00:00,Yes,Medium,,47,7.3
1555,100471,42,162348,124692.66,not_available,12,mumbai,Corporate,Online,2021-01-20 0:00:00,Yes,Medium,4691.47,66,3.3
1556,100972,20,,201973.93,325,11,Kolkata,SME,Mobile,2024-08-24 0:00:00,No,High,39303.87,86,4.3
1557,100654,43,98770,51626.77,490,10,delhi,Premium,Branch,2021-08-25 0:00:00,0,High,,121,5.3
1558,100400,,181921,263294.11,611,14,Mumbai,Corporate,Agent,2023-05-17 0:00:00,No,Medium,abc,48,6.3
1559,100512,70,185928,290115.8,738,14,Chennai,Retail,Branch,2025-03-01 0:00:00,Yes,Low,21283.54,107,1.4
1560,100321,43,127215,279266.21,807,14,Mumbai,Corporate,Online,2024-03-26 0:00:00,YES,Low,40664.67,97,2.8
1561,100020,39,50559,13456.07,567,4,Bangalore,SME,Online,2021-07-11 0:00:00,Yes,High,46239.71,121,6.5
1562,100685,53,248725,184773.57,419,6,Bangalore,Corporate,Online,2024-11-07 0:00:00,Y,High,36027.25,109,5.6
1563,100036,44,111988,215271.64,841,14,Pune,Retail,Branch,2022-07-24 0:00:00,Yes,Low,38318.62,41,5.3
1564,100903,47,108362,,531,1,Delhi,Premium,Agent,2025-09-08 0:00:00,Yes,High,17857.14,35,8.7
1565,101816,43,54516,49770.31,472,3,Chennai,Premium,Online,,N,High,48225.22,140,2.0
1566,100828,62,98794,273350.49,537,0,Bangalore,SME,Online,2026-01-01 0:00:00,Yes,High,missing,136,
1567,101835,65,40037,76090.67,494,7,Bangalore,Retail,Agent,2024-09-03 0:00:00,Yes,High,23019.29,67,5.1
1568,100408,36,232779,257138.87,763,11,Kolkata,Premium,Online,2021-11-14 0:00:00,Yes,Low,27191.91,60,5.8
1569,100921,44,229237,146812.93,517,0,Chennai,Premium,Online,2024-10-01 0:00:00,Yes,High,21994.72,2,5.7
1570,100538,75,57556,132.83,793,4,Bangalore,Retail,Agent,2021-04-01 0:00:00,Yes,High,23017.88,110,2.9
1571,100759,75,42633,189210.14,735,12,Chennai,Corporate,Mobile,2021-07-11 0:00:00,Yes,Low,9471.77,90,5.8
1572,101945,63,,90905.25,697,1,Pune,Premium,Online,2024-09-11 0:00:00,Yes,Medium,3944.8,100,2.9
1573,101063,22,203148,40095.17,838,5,Hyderabad,SME,Branch,2023-12-05 0:00:00,No,Low,31999.04,25,8.6
1574,101200,41,220451,207203.93,356,8,Bangalore,,Online,2021-07-30 0:00:00,,High,39333.25,73,4.8
1575,100246,20,110708,246577.99,802,9,Hyderabad,SME,Agent,2022-05-06 0:00:00,Yes,Low,32951.9,60,2.2
1576,101417,57,59051,203434.15,481,5,Kolkata,Corporate,Agent,2021-04-16 0:00:00,No,High,14602.98,unknown,
1577,101128,52,198063,211847.55,605,12,Pune,Retail,Online,2023-07-07 0:00:00,Yes,Medium,31905.43,35,4.0
1578,100785,24,244772,183677.45,433,8,Delhi,Retail,Agent,2023-02-26 0:00:00,No,High,33860.25,100,
1579,101779,68,154295,283178.49,837,8,Mumbai,Premium,Branch,2025-03-14 0:00:00,Yes,Low,5433.23,71,4.3
1580,100490,51,141891,158169.8,641,7,Kolkata,SME,Online,2023-06-17 0:00:00,Yes,Medium,33488.12,111,1.4
1581,100155,54,200641,152233.91,731,10,Chennai,Premium,Branch,2024-02-24 0:00:00,Yes,Low,4049.67,48,
1582,100962,51,126268,294130.67,468,14,Mumbai,SME,Mobile,2022-06-01 0:00:00,Yes,High,9893.3,118,2.5
1583,100854,40,176175,10502.37,511,6,Kolkata,Retail,Mobile,2023-06-20 0:00:00,No,High,35772.61,24,5.6
1584,101312,56,abc,121967.04,623,3,Pune,Retail,Online,2024-05-03 0:00:00,No,Medium,30253.3,67,4.5
1585,100626,41,164999,268812.24,518,5,Bangalore,Premium,Branch,2026-02-24 0:00:00,Yes,High,31351.25,87,2.6
1586,100686,,192450,252983.43,528,13,,Retail,Branch,2025-01-13 0:00:00,No,High,28123.42,16,6.1
1587,101593,73,215706,113885.03,487,13,Kolkata,SME,Mobile,2024-12-12 0:00:00,YES,High,,115,1.8
1588,100570,43,186731,215747.97,572,13,Mumbai,Premium,Mobile,2023-01-17 0:00:00,Yes,Medium,7768.98,126,1.2
1589,101949,51,236476,202831.51,765,12,Kolkata,Corporate,Online,2024-08-10 0:00:00,Yes,Low,28468.38,101,8.9
1590,100018,41,75106,8900.47,365,2,Hyderabad,Retail,Agent,2021-03-07 0:00:00,Yes,High,30726.82,77,7.7
1591,100128,52,88888,,793,5,bangalore,Premium,Agent,2022-04-15 0:00:00,No,Low,26601.31,47,5.2
1592,101347,69,128892,,356,3,Mumbai,SME,Branch,2021-02-12 0:00:00,Yes,High,12550.97,132,6.5
1593,101280,73,106942,229548.1,797,5,Hyderabad,SME,Agent,2024-12-18 0:00:00,No,Low,45804.97,104,2.6
1594,100066,64,158541,246003.79,725,4,Mumbai,SME,Agent,,Yes,Low,21272.91,43,4.4
1595,100928,,137020,,578,15,Hyderabad,Corporate,Branch,2023-08-16 0:00:00,Yes,Medium,15216.38,92,9.4
1596,100981,74,142407,139516.57,443,6,pune,Corporate,Agent,2025-09-15 0:00:00,Yes,High,21901.21,113,1.7
1597,101290,46,66321,239915.37,814,8,Hyderabad,,Online,2025-06-02 0:00:00,No,Low,23716.21,132,7.8
1598,100191,68,153386,,782,10,Kolkata,Corporate,Agent,2024-10-25 0:00:00,No,Low,30913.3,89,6.4
1599,101140,39,172603,202837.62,379,0,Chennai,Premium,Online,2023-01-26 0:00:00,Yes,High,3659.39,111,7.7
1600,100993,56,129792,194332.27,583,3,Bangalore,Corporate,Mobile,,Yes,Medium,35250.77,117,7.0
1601,101996,64,121055,88640.38,795,6,Delhi,SME,Online,2025-11-08 0:00:00,Yes,Low,2492.12,2,8.6
1602,101690,75,149661,77816.52,503,15,Kolkata,Premium,Mobile,2026-01-24 0:00:00,Yes,High,7961.25,43,
1603,100607,75,181498,164010.16,449,6,Mumbai,SME,Branch,2025-07-01 0:00:00,Yes,High,31413.64,76,8.7
1604,100181,40,58756,137539.93,375,4,Chennai,Premium,Online,2021-05-11 0:00:00,Yes,High,2928.15,29,6.0
1605,100302,58,152118,216196.54,629,2,,Corporate,Mobile,unknown,Yes,Medium,14825.55,5,9.3
1606,100497,75,59707,285906.01,626,6,Hyderabad,Retail,Online,2024-09-01 0:00:00,No,Medium,37625.75,50,2.5
1607,101730,28,187002,42332.28,399,14,Pune,,Online,2023-05-01 0:00:00,NO,High,6104.42,79,8.1
1608,101744,73,,105541.5,510,13,Bangalore,Corporate,Branch,2022-06-11 0:00:00,No,High,43169.88,17,3.6
1609,101695,39,219442,187937.11,361,13,Bangalore,Corporate,Online,2024-05-28 0:00:00,No,High,45922.84,110,2.1
1610,101670,43,90794,284026.81,619,13,Delhi,Retail,Branch,2024-12-03 0:00:00,No,Medium,9069.71,129,3.5
1611,100518,23,197307,137470.4,312,11,Delhi,Retail,Agent,2022-03-08 0:00:00,Yes,High,15303.68,112,9.9
1612,101923,35,199018,156963.92,507,13,Mumbai,Retail,Agent,2025-02-28 0:00:00,0,High,,49,6.6
1613,101070,18,166706,,413,3,Hyderabad,Corporate,Online,2025-05-06 0:00:00,Yes,High,34235.98,103,5.6
1614,100477,53,96635,186272.58,802,15,Hyderabad,Premium,Agent,2024-01-07 0:00:00,Yes,Low,41512.66,129,8.7
1615,100158,20,169097,249206.55,568,4,Kolkata,Corporate,Mobile,2025-03-10 0:00:00,Yes,Medium,48568.09,89,9.2
1616,101244,30,123605,106109.01,466,7,kolkata,SME,Branch,2026-02-04 0:00:00,Yes,High,,73,7.3
1617,101196,48,137990,69238.4,495,7,chennai,Premium,Online,2024-07-30 0:00:00,No,High,19685.29,129,7.0
1618,100017,57,214834,172433.87,502,5,Kolkata,Premium,Branch,2023-05-15 0:00:00,Yes,High,18480.69,7,3.9
1619,101536,31,112896,54801.72,625,11,Chennai,Corporate,Branch,2022-11-11 0:00:00,No,Medium,35601.63,100,5.5
1620,101073,abc,145575,158617.33,768,5,Kolkata,Corporate,Mobile,2023-06-12 0:00:00,Yes,Low,22645.3,127,7.5
1621,101293,58,80147,124843.61,808,1,Chennai,SME,Online,2024-04-22 0:00:00,Yes,Low,44512.68,121,4.5
1622,100547,70,148008,27216.51,427,6,Pune,SME,Online,2023-06-24 0:00:00,Yes,High,24312.03,82,9.3
1623,101540,19,106912,234451.69,503,8,Chennai,Corporate,Mobile,2025-09-27 0:00:00,No,High,12914.8,130,2.3
1624,100659,43,183059,29470.5,793,5,Bangalore,SME,Online,2022-06-28 0:00:00,0,Low,44560.22,62,3.4
1625,101657,31,244055,249045.29,761,12,Chennai,Retail,Online,2025-09-28 0:00:00,Yes,Low,2294.49,24,6.0
1626,101020,73,190243,113767.96,514,12,Delhi,SME,Mobile,2024-11-15 0:00:00,Yes,High,8810.69,78,
1627,101756,60,134089,7059.75,unknown,15,Chennai,Corporate,Online,2021-06-04 0:00:00,Yes,High,19724.16,128,2.5
1628,101505,34,43681,236847.69,848,9,Delhi,Retail,Branch,2023-07-22 0:00:00,Yes,Low,28950.41,135,1.2
1629,100960,57,227380,abc,758,7,Hyderabad,Corporate,Mobile,2025-08-31 0:00:00,Yes,Low,33919.62,35,6.6
1630,101922,21,69900,279763.38,513,3,Mumbai,Retail,Mobile,2021-09-17 0:00:00,Yes,High,33811.04,93,9.5
1631,100284,65,147720,64388.42,628,7,Bangalore,Corporate,Online,2026-01-17 0:00:00,,Medium,7896.88,129,1.5
1632,100798,43,56007,66145.11,318,6,Bangalore,Retail,Online,2021-08-07 0:00:00,Yes,High,49075.75,64,7.8
1633,101658,,223893,284475.46,442,9,Bangalore,Retail,Branch,2022-09-11 0:00:00,Yes,High,42878.45,18,6.7
1634,100226,54,171323,261614.5,408,11,Chennai,Retail,Agent,2021-11-10 0:00:00,Yes,High,11024.85,137,7.4
1635,100027,19,95831,201282.9,556,0,Chennai,Premium,Agent,2022-02-12 0:00:00,No,Medium,30272.82,119,7.5
1636,101808,42,164251,201854.14,428,4,Delhi,Premium,Agent,2023-04-17 0:00:00,Yes,High,20597.62,91,4.2
1637,100438,42,206749,201492.68,326,0,Kolkata,Corporate,Agent,2022-04-27 0:00:00,No,High,34296.47,145,5.5
1638,101989,41,224408,209459.53,481,6,Hyderabad,SME,Mobile,2025-10-13 0:00:00,No,High,9185.02,114,9.7
1639,101389,68,,63234.43,381,0,Delhi,Corporate,Mobile,2021-03-17 0:00:00,Yes,High,34570.09,47,6.7
1640,100230,61,72837,245939.34,411,1,Pune,Premium,Branch,2024-01-10 0:00:00,Yes,High,41591.88,125,8.0
1641,100038,45,150991,missing,528,4,Chennai,Premium,Branch,2025-11-16 0:00:00,Yes,High,4528.82,98,
1642,100750,40,61041,166648.63,,1,Bangalore,Premium,Mobile,2021-12-14 0:00:00,N,High,48728.72,60,3.8
1643,101046,25,114818,232290.8,431,9,Hyderabad,Premium,Agent,2021-01-26 0:00:00,Yes,High,48575.33,68,3.9
1644,101399,27,53854,84840.34,391,5,Delhi,Premium,Mobile,2023-11-20 0:00:00,No,High,34248.94,44,3.0
1645,100470,67,198312,13369.15,321,5,Kolkata,Retail,Mobile,2021-05-29 0:00:00,Yes,High,28233.37,31,4.6
1646,101727,abc,165659,194431.51,749,11,Hyderabad,Retail,Branch,,No,Low,16942.59,85,8.2
1647,101732,66,147232,31677.46,790,8,Bangalore,Premium,Agent,2022-02-16 0:00:00,Yes,Low,13296.06,144,4.4
1648,100688,56,228502,,651,6,bangalore,Retail,Mobile,2025-02-18 0:00:00,Yes,Medium,8909.2,48,2.9
1649,101882,52,89307,267395.46,640,2,Mumbai,Corporate,Online,2025-08-27 0:00:00,Yes,Medium,21960.38,12,6.5
1650,100640,27,191703,226148.91,586,10,Chennai,Retail,Online,2022-07-25 0:00:00,NO,Medium,33166.25,116,4.1
1651,101747,53,192188,191370.56,,8,Pune,Retail,Mobile,2023-09-14 0:00:00,Yes,High,25147.93,48,3.9
1652,101219,28,233883,118788.48,346,2,Delhi,Corporate,Online,2021-06-01 0:00:00,No,High,22402.31,111,2.8
1653,101159,64,161511,259092.43,536,9,Hyderabad,Premium,Agent,2022-10-09 0:00:00,Yes,High,42097.89,98,8.3
1654,101416,,201325,136685.75,648,8,Bangalore,SME,Online,2025-04-06 0:00:00,Y,Medium,,120,6.6
1655,101528,,174817,,836,8,Delhi,,Mobile,2025-08-08 0:00:00,No,Low,39637.65,42,5.3
1656,101665,71,105257,64109.44,471,14,Bangalore,Retail,Mobile,2023-02-21 0:00:00,No,High,37455.05,120,5.1
1657,101301,,147721,260881.82,unknown,11,Hyderabad,Retail,Mobile,2024-08-19 0:00:00,No,High,27143.51,104,8.7
1658,101861,43,204272,44465.24,368,10,Hyderabad,Corporate,Mobile,2022-01-24 0:00:00,No,High,30335.13,41,2.7
1659,100801,20,79253,221822.47,656,0,Chennai,Corporate,Agent,,Yes,Medium,20663.08,126,9.1
1660,101604,72,103707,unknown,671,2,Bangalore,SME,Mobile,2025-06-19 0:00:00,Yes,High,14643.71,43,5.1
1661,100161,43,114186,174895.33,-,5,Pune,SME,Agent,2026-01-13 0:00:00,No,High,44065.28,108,9.4
1662,100957,21,207184,283534.26,843,8,Kolkata,Premium,Agent,2023-02-16 0:00:00,Yes,Low,42096.64,111,
1663,101187,28,59964,175349.94,abc,13,Mumbai,Premium,Agent,2023-12-30 0:00:00,No,High,39038.02,50,6.5
1664,100822,70,61378,15005.57,846,1,Chennai,Corporate,Agent,2025-03-27 0:00:00,Yes,Low,,67,9.7
1665,101786,61,148950,139220.01,800,8,Pune,Retail,Online,2023-01-31 0:00:00,Yes,Low,14797.06,121,7.5
1666,100878,58,101559,277208.06,350,0,Delhi,Retail,Agent,,Yes,High,35315.38,98,3.9
1667,100914,64,50169,124354.82,608,4,Kolkata,SME,Branch,31/99/2024,Yes,Medium,16280.52,51,5.9
1668,100153,18,52082,212704.12,622,7,Delhi,,Mobile,2022-05-21 0:00:00,Yes,Medium,13805.46,51,4.4
1669,101875,50,187727,41404.65,429,0,Mumbai,,Mobile,2022-11-15 0:00:00,No,High,36597.16,14,3.3
1670,101814,58,123696,241793.67,429,2,,Retail,Mobile,2023-10-06 0:00:00,No,High,37894.96,80,3.1
1671,100510,50,101260,118561.78,405,10,Bangalore,SME,Mobile,2025-12-28 0:00:00,Yes,High,7961.48,44,4.4
1672,101136,56,114570,117178.08,518,15,Mumbai,Premium,Branch,2022-05-14 0:00:00,Yes,High,30564.14,122,7.5
1673,101251,27,83005,296018.73,449,12,Bangalore,Corporate,Online,2024-03-10 0:00:00,No,High,32992.45,26,5.8
1674,101698,74,130487,99599.49,836,2,Kolkata,SME,Branch,2022-03-25 0:00:00,Yes,Low,26853.74,71,5.6
1675,100104,64,88852,155171.81,435,12,Delhi,SME,Mobile,2024-10-31 0:00:00,Yes,High,27087.48,88,8.9
1676,101446,38,237978,53157.75,425,13,Hyderabad,Retail,Online,2023-08-04 0:00:00,Yes,High,47369.94,11,5.8
1677,101444,63,155349,,350,7,Hyderabad,SME,Mobile,unknown,Yes,High,31757.94,23,1.7
1678,101775,67,230730,289146.95,485,6,Hyderabad,Retail,Agent,2021-09-11 0:00:00,Yes,High,17730.73,27,1.4
1679,100587,33,229456,178140.74,353,15,Delhi,Corporate,Branch,,No,High,20329.47,101,5.8
1680,101806,23,206172,144814.04,420,6,Hyderabad,Premium,Agent,2022-09-11 0:00:00,No,High,24851.05,144,8.5
1681,101144,34,166214,260523.24,324,10,Hyderabad,Premium,Branch,2022-12-06 0:00:00,No,High,3220.2,6,6.9
1682,100054,35,44623,,720,6,Mumbai,Retail,Online,2021-07-18 0:00:00,Yes,Low,45565.35,58,8.3
1683,100152,52,,,548,2,Hyderabad,Premium,Mobile,2021-10-13 0:00:00,Yes,High,20855.75,40,3.1
1684,100404,64,233611,136475.67,536,15,Bangalore,Corporate,Agent,2024-02-13 0:00:00,Yes,High,14887.19,112,1.8
1685,101983,66,110371,260450.79,525,6,Pune,Corporate,Agent,2024-05-24 0:00:00,no,High,,53,4.3
1686,100208,72,195413,177422.03,642,0,Mumbai,Premium,Online,2025-01-18 0:00:00,Yes,Medium,21530.96,31,6.1
1687,101935,41,84871,298969.7,526,9,Mumbai,Premium,Online,,Yes,High,unknown,23,9.4
1688,101683,58,42071,153954.93,535,3,delhi,SME,Agent,2021-04-11 0:00:00,Yes,High,49025.94,,8.5
1689,101123,64,203756,24066.67,744,10,Chennai,Corporate,Agent,2024-11-15 0:00:00,Yes,Low,31150.79,120,3.7
1690,101787,,92494,282918.57,550,7,Mumbai,Premium,Online,2021-08-10 0:00:00,No,Medium,,96,6.5
1691,100009,75,113801,119039.05,720,8,Bangalore,SME,Mobile,2025-02-17 0:00:00,Yes,Low,41260.93,120,2.4
1692,101015,abc,71851,112344.12,606,7,Delhi,Retail,Agent,2023-03-24 0:00:00,No,Medium,47955.54,75,1.1
1693,101834,68,99567,174358.63,840,0,Delhi,Premium,Branch,unknown,Yes,Low,9752.14,37,9.6
1694,101061,36,41052,167378.23,666,10,Hyderabad,Premium,Agent,2021-12-27 0:00:00,Yes,Medium,23249.56,36,5.0
1695,100453,44,169832,82871.2,648,5,Hyderabad,Retail,Mobile,2023-12-07 0:00:00,No,Medium,36220.67,37,7.4
1696,101676,54,134472,169864.5,612,15,,Corporate,Branch,2022-07-17 0:00:00,Yes,Medium,2427.22,136,1.7
1697,100254,19,218118,206221.91,300,2,Pune,Premium,Mobile,2023-09-23 0:00:00,No,High,-,96,1.4
1698,101328,31,142322,,647,7,Kolkata,SME,Branch,2023-10-09 0:00:00,Yes,Medium,48448.81,8,6.4
1699,100897,22,,64818.03,356,9,Mumbai,Corporate,Agent,2022-12-22 0:00:00,Yes,High,30732.05,55,3.7
1700,101770,59,211987,180740.95,405,8,Delhi,Corporate,Online,2025-06-08 0:00:00,Yes,High,41062.19,14,4.7
1701,100881,71,34715,235956.71,565,4,Bangalore,Premium,Branch,2022-02-28 0:00:00,Yes,Medium,9532.58,40,1.2
1702,101596,33,62823,27412.23,411,13,Pune,SME,Mobile,2023-06-28 0:00:00,No,High,35099.76,53,7.0
1703,101929,63,110436,293109.5,815,3,Bangalore,Premium,Mobile,unknown,,Low,13264.57,119,4.5
1704,100624,44,128896,227720.68,396,5,Delhi,Retail,Agent,2022-02-13 0:00:00,No,High,47938.25,16,
1705,100346,41,97715,283194.69,443,0,Mumbai,SME,Online,2025-01-31 0:00:00,Yes,High,34926.04,10,4.9
1706,101737,51,174960,10481.77,628,2,Delhi,Premium,Agent,2023-01-20 0:00:00,,High,14550.38,19,1.1
1707,100263,19,208720,abc,324,2,Mumbai,Corporate,Mobile,2023-09-01 0:00:00,Yes,High,26058.82,97,3.5
1708,101635,47,182462,129295.17,422,15,Bangalore,Corporate,Branch,2023-07-31 0:00:00,Yes,High,45989.48,110,4.5
1709,101322,42,140725,101244.1,561,13,Bangalore,Premium,Agent,2022-09-15 0:00:00,Yes,Medium,,27,3.2
1710,101439,58,240602,273969.8,590,1,Chennai,Retail,Mobile,not_a_date,Yes,Medium,39820.44,113,5.2
1711,100151,44,56598,106855.69,367,5,Mumbai,Premium,Branch,2022-06-27 0:00:00,Yes,High,26638.89,3,7.1
1712,100473,30,179571,228326.49,605,7,Hyderabad,Retail,Mobile,2024-06-26 0:00:00,No,Medium,45402.31,28,7.2
1713,100641,60,248131,6201.41,342,9,Kolkata,SME,Mobile,2025-11-06 0:00:00,Yes,High,26123.58,118,5.7
1714,101982,75,137082,33362.62,497,11,Pune,SME,Mobile,2023-11-02 0:00:00,Yes,High,10643.34,140,1.6
1715,101923,35,199018,156963.92,507,13,Mumbai,Retail,Agent,2025-02-28 0:00:00,0,High,,49,6.6
1716,100551,18,193452,82664.38,abc,13,Delhi,Retail,Agent,2024-02-23 0:00:00,No,High,3373.29,138,
1717,101817,64,212598,7405.25,323,0,Chennai,,Online,2022-04-26 0:00:00,No,High,16565.32,18,6.7
1718,100929,38,49226,103568.99,550,13,Hyderabad,Premium,Online,2026-02-27 0:00:00,Yes,Medium,23791.8,18,8.8
1719,100489,45,104671,298494.41,564,9,Kolkata,Premium,Online,2021-11-20 0:00:00,Yes,Medium,37530.42,71,7.1
1720,101850,31,209402,138200.95,839,1,Mumbai,Retail,Mobile,2023-01-13 0:00:00,no,Low,35119.25,78,8.4
1721,101172,73,247146,12702.68,574,7,Kolkata,Retail,Agent,2024-04-22 0:00:00,No,High,41900.28,138,6.4
1722,100147,52,82372,159677.26,436,13,Kolkata,SME,Mobile,2026-02-16 0:00:00,Yes,High,,88,4.1
1723,101739,64,237695,9006.4,575,5,pune,SME,Mobile,2023-10-25 0:00:00,No,High,5589.02,11,1.9
1724,101969,75,198824,55.96,723,4,Hyderabad,Corporate,Online,2021-09-16 0:00:00,Yes,High,24681.66,28,8.9
1725,100403,45,178087,228692.71,686,5,,Corporate,Branch,2025-05-24 0:00:00,Yes,Medium,23025.06,7,4.8
1726,100955,62,36138,172622.82,487,12,Delhi,Premium,Branch,2025-04-08 0:00:00,No,High,45865.18,67,9.3
1727,101918,31,74812,142249.29,683,0,Pune,SME,Agent,2021-02-02 0:00:00,Yes,Medium,,18,8.0
1728,100660,51,103714,,486,15,Delhi,SME,Agent,2021-03-20 0:00:00,Yes,High,,84,2.3
1729,101373,62,167077,,369,12,Mumbai,Retail,Online,2022-11-14 0:00:00,Yes,High,30306.64,84,3.3
1730,100464,56,101367,18188.68,508,10,Kolkata,Premium,Online,2024-10-07 0:00:00,No,High,6543.23,112,
1731,101350,44,144654,231754.89,472,8,kolkata,SME,Agent,2025-08-10 0:00:00,,High,9741.6,81,4.5
1732,100187,53,73901,140034.62,476,3,Hyderabad,Retail,Branch,2022-05-30 0:00:00,Yes,High,16918.67,45,1.6
1733,101148,21,226139,189921.8,356,9,Chennai,SME,Online,2022-11-09 0:00:00,Yes,High,2769.67,14,5.9
1734,101225,22,89946,124865.42,829,12,Delhi,SME,Agent,2021-11-02 0:00:00,,Low,1825.14,68,4.6
1735,100609,75,128754,177129.33,428,15,Kolkata,Premium,Online,2025-11-05 0:00:00,Yes,High,11265.48,138,5.5
1736,100144,40,125732,232061.67,355,11,Chennai,Retail,Online,2023-10-20 0:00:00,Yes,High,41460.31,7,8.4
1737,100752,60,90681,174654.97,389,15,Hyderabad,Retail,Agent,2021-06-23 0:00:00,Yes,High,47408.76,1,6.6
1738,101535,18,213786,169706.45,613,9,Hyderabad,SME,Online,2024-04-23 0:00:00,no,Medium,11515.22,56,7.1
1739,100982,34,174340,262251.2,488,3,Pune,SME,Agent,2021-02-11 0:00:00,Yes,High,41458.56,134,6.8
1740,100198,70,204362,168813.51,718,9,Delhi,Retail,Mobile,2022-07-01 0:00:00,Yes,Low,34900.78,108,5.0
1741,101634,55,204635,137895.25,510,12,Delhi,Premium,Agent,2022-06-05 0:00:00,Yes,High,13048.56,136,1.2
1742,100884,50,-,,369,3,Delhi,SME,Mobile,2023-03-09 0:00:00,Yes,High,32863.08,10,7.4
1743,100280,51,230735,252669.22,309,6,Kolkata,Retail,Branch,2024-10-07 0:00:00,No,High,9998.43,144,
1744,100294,36,75069,157883.54,508,14,hyderabad,,Agent,2024-02-09 0:00:00,No,High,13208.71,139,2.7
1745,101862,72,36002,,692,15,Delhi,Retail,Branch,2021-09-08 0:00:00,Yes,Medium,9752.02,42,1.1
1746,100401,47,187932,12497.05,334,13,Kolkata,,Agent,2024-11-27 0:00:00,No,High,9402.3,23,7.8
1747,100123,28,140953,29790.66,668,0,Bangalore,Retail,Mobile,2022-10-27 0:00:00,Yes,Medium,,83,4.5
1748,101208,32,51806,37566.17,551,8,,SME,Mobile,2022-11-29 0:00:00,No,Medium,49532.98,36,7.9
1749,100203,61,194230,217714.94,384,3,Bangalore,Retail,Mobile,2022-08-25 0:00:00,No,High,40934.59,112,9.5
1750,101463,26,27839,282066.24,517,1,Kolkata,Premium,Agent,2024-02-03 0:00:00,Yes,High,6541.66,53,1.3
1751,100836,53,78363,265489.29,513,12,Bangalore,SME,Branch,2021-11-22 0:00:00,No,High,17475.29,21,5.0
1752,100247,66,216184,242754.95,654,9,Mumbai,Corporate,Agent,2021-04-29 0:00:00,Yes,Medium,27333.78,58,7.4
1753,101440,39,48284,56818.03,711,12,Mumbai,Premium,Branch,2023-04-16 0:00:00,Yes,Low,24778.68,93,3.2
1754,101734,57,243561,196915.76,680,5,Kolkata,Corporate,Mobile,2025-05-30 0:00:00,0,Medium,48016.86,75,4.8
1755,101790,74,63547,195670.61,351,2,Delhi,Premium,Agent,2023-08-24 0:00:00,Yes,High,1786.12,136,6.8
1756,101942,23,89046,277232.31,578,14,Hyderabad,Premium,Online,2025-05-24 0:00:00,No,Medium,24721.88,24,6.5
1757,101708,24,58691,88917.6,429,13,Bangalore,Premium,Agent,2024-10-26 0:00:00,Yes,High,32506.57,114,6.6
1758,101921,67,,88699.51,624,6,Chennai,Retail,Branch,,No,Medium,2005.9,58,7.2
1759,101154,64,not_available,281979.54,725,10,Pune,Retail,Online,2022-05-30 0:00:00,No,Low,13694.23,16,5.4
1760,101662,42,185211,83315.73,559,12,Bangalore,Retail,Agent,2023-09-17 0:00:00,Yes,Medium,29220.84,120,
1761,101427,25,28471,297508.82,502,1,Delhi,Retail,Branch,2023-09-20 0:00:00,Yes,High,44491.45,95,6.7
1762,100385,68,157028,234604.6,583,13,Kolkata,,Mobile,2022-03-14 0:00:00,No,Medium,11158.86,11,9.8
1763,101795,33,197886,210414.99,430,13,Chennai,Retail,Online,2022-11-03 0:00:00,NO,High,17223.77,148,3.8
1764,101760,19,185081,29863.95,833,14,Pune,Premium,Branch,2025-10-28 0:00:00,No,Low,41638.68,79,5.3
1765,100855,74,195963,,411,1,Delhi,Premium,Mobile,2021-06-08 0:00:00,Yes,High,31930.1,22,1.7
1766,101590,41,73777,250949.55,327,0,Hyderabad,SME,Branch,2021-07-21 0:00:00,Yes,High,6842.68,18,6.8
1767,100220,20,107879,291459.91,349,14,Bangalore,Premium,Mobile,2022-09-04 0:00:00,yes,High,35422.38,27,6.0
1768,100642,61,56348,80705.89,300,7,Kolkata,SME,Mobile,2021-05-23 0:00:00,No,High,8784.69,14,3.1
1769,100002,69,173746,14849.06,missing,15,,,Mobile,2021-08-17 0:00:00,Yes,High,38918.9,58,9.4
1770,100113,62,86246,252517.01,314,2,Hyderabad,Corporate,Agent,2021-12-01 0:00:00,No,High,2985.55,86,9.9
1771,100699,42,179243,285740.14,795,15,mumbai,SME,Online,2024-09-20 0:00:00,No,Low,4725.75,41,4.1
