title,price,rating,brand,ram,storage,color,processor
"ASUS Vivobook 15 (2025), 13th Gen,Intel Core i3-1315U, 8GB RAM, 512GB SSD, FHD, 15.6"", 39.6 cm, Windows 11 Home,M365 Basic(1 Year)* Office 2024,Cool Silver,1.7 Kg, X1504VA-D5321WS, Thin & Light Laptop",55990.0,4.3,ASUS,8.0,512.0,Silver,Intel
"Lenovo IdeaPad Slim 5 Intel Core Ultra 7 355 Next-Gen AI PC (16GB RAM/512GB SSD/14 (35.5cm)/WUXGA OLED/Copilot+ PC/Windows 11/MSO 365 Basic+Office 2024/1Yr ADP Free/Grey/1.4Kg), 83S5005KIN",136990.0,5.0,Lenovo,16.0,512.0,Grey,Intel
"Lenovo 15 (2026), AMD Ryzen 3 7320U Quad Core - (8 GB/512 GB SSD/AMD Radeon Graphics/Windows 11 Pro) Thin and Light Business Laptop/15.6"" FHD Display/Arctic Grey/1.6 kg/MS Office 2021",49560.0,3.2,Lenovo,0.0,512.0,Grey,AMD
"Acer Aspire 3, 13th Gen, Intel Core i3-1305U Processor, 16 GB, 512 GB, Full HD IPS, 14.0""/35.56 cm, Windows 11 Home, Steel Gray, 1.45 kg, A324-53, Thin and Light Laptop",52990.0,4.3,Acer,0.0,0.0,Gray,Intel
"HP 15 (2025), AMD Ryzen 3 7335U Quad Core - (8 GB DDR5/512 GB SSD/AMD Radeon Graphics/Windows 11 pro) Thin and Light Business Laptop/15.6"" FHD Display/Turbo Silver/1.5 kg/MSO 2024 / Copilot Key AI PC",47999.0,4.1,HP,5.0,512.0,Silver,AMD
"MSI Pulse 17 AI, Intel Core Ultra 7 155H, Built-in AI, 43CM 16:10 QHD+ 240Hz Gaming Laptop(16GB/1TB NVMe SSD/Windows 11 Home/NVIDIA GeForce RTX 4070, /Core Black/2.8Kg), C1VGKG-031IN",174990.0,3.9,MSI,16.0,0.0,Black,Intel
Microsoft New Surface Laptop (7th Edition) - Windows 11 Home Copilot + PC - 13.8” LCD PixelSense Touchscreen - Qualcomm Snapdragon X Elite (12 Core) - 16GB RAM - 512GB SSD - Graphite - ZGP-00059,162990.0,3.4,Microsoft,16.0,512.0,Unknown,Snapdragon
"Samsung Galaxy Book4 (Gray, 16GB RAM, 512GB SSD) | 15.6"" Full HD Screen | Intel Core i5 1335U Processor | Windows 11 Home | MS Office 2021 | Fingerprint Reader | Intel Iris XE Graphics | RJ45 LAN Port",69499.0,4.1,Samsung,16.0,512.0,Gray,Intel
"ASUS Vivobook Go 14 (2026),AMD Ryzen 5 40,AMD Radeon iGPU,8GB RAM,512GB SSD,FHD, 14""(35.5 cm),Windows 11 Home,M365 Basic(1 Year)* Office 2024,Cool Silver, 1.38 Kg, E1404FA-EB1225WS,Thin & Light Laptop",54990.0,5.0,ASUS,8.0,512.0,Silver,AMD
"Acer Smartchoice Aspire One, AMD Ryzen 5-40, 8GB LPDDR5 RAM/ 512GB SSD, 14.0""/35.56cm WXGA Display, Win 11 Home, Pure Silver, 1.48KG, A114-43, Thin and Light Laptop",47990.0,3.8,Acer,8.0,512.0,Silver,AMD
"Apple 2026 MacBook Pro Laptop with M5 Pro chip with 15‑core CPU and 16‑core GPU: Built for AI, 35.97 cm (14.2″) Liquid Retina XDR Display, 24GB Unified Memory, 2TB SSD Storage; Silver",342490.0,4.6,Apple,24.0,2000.0,Silver,Unknown
"Apple 2026 MacBook Air 13″ Laptop with M5 chip: AI and Apple Intelligence, 34.46 cm (13.6″) Liquid Retina Display, 16GB Unified Memory, 1TB SSD Storage, 12MP Center Stage Camera, Touch ID; Sky Blue",172490.0,4.7,Apple,16.0,1000.0,Blue,Unknown
"Lenovo IdeaPad Slim 5 Intel Core Ultra 7 355 Next-Gen AI PC (16GB RAM/512GB SSD/14 (35.5cm)/WUXGA OLED/Copilot+ PC/Windows 11/MSO 365 Basic+Office 2024/1Yr ADP Free/Grey/1.4Kg), 83S5005KIN",136990.0,5.0,Lenovo,16.0,512.0,Grey,Intel
"Acer One Pro Smartchoice, AMD Ryzen 3-7320U 8GB DDR5 RAM | 512GB SSD, Win 11 Home, Ms Ofiice 21 Pro Plus,14 Inch, 1 Year Antivirus, 1.41KG, Professional Thin and Light Laptop",48990.0,5.0,Acer,8.0,512.0,Unknown,AMD
"HP Omnibook 3, Snapdragon X Processor 45 Tops (16GB LPDDR5x,512GB SSD) 2K WUXGA, 14''/35.6cm, Win 11, M365*Office 24,Silver,1.42kg, hz0026QU/ hz0024QU, Lighter mini Charger, FHD IR Camera, AI Laptop",69990.0,3.2,HP,16.0,512.0,Silver,Snapdragon
"Apple 2026 MacBook Neo 13″ Laptop with A18 Pro chip: Built for AI and Apple Intelligence, Liquid Retina Display, 8GB Unified Memory, 256GB SSD Storage, 1080p FaceTime HD Camera; Silver",73990.0,4.7,Apple,8.0,256.0,Silver,Unknown
"MSI Pulse 17 AI, Intel Core Ultra 7 155H, Built-in AI, 43CM 16:10 QHD+ 240Hz Gaming Laptop(16GB/1TB NVMe SSD/Windows 11 Home/NVIDIA GeForce RTX 4070, /Core Black/2.8Kg), C1VGKG-031IN",174990.0,3.9,MSI,16.0,0.0,Black,Intel
"DELL 14 (2026) Intel Core 3 14th Gen 100U - (16 GB DDR5/512 GB SSD/Intel UHD Graphics/Windows 11 Home) Thin and Light Business Laptop/14.0"" FHD+ IPS Display/Ice Blue/1.4 kg/MSO 2021",63425.0,3.5,DELL,5.0,512.0,Blue,Intel
"Apple 2026 MacBook Pro Laptop with M5 Max chip with 18‑core CPU and 40‑core GPU: Built for AI, 41.05 cm (16.2″) Liquid Retina XDR Display, 48GB Unified Memory, 2TB SSD Storage; Space Black",589990.0,4.3,Apple,48.0,2000.0,Black,Unknown
"Apple 2026 MacBook Air 15″ Laptop with M5 chip: AI and Apple Intelligence, 38.91 cm (15.3″) Liquid Retina Display, 16GB Unified Memory, 1TB SSD Storage, 12MP Center Stage Camera, Touch ID; Silver",200490.0,4.7,Apple,16.0,1000.0,Silver,Unknown
Microsoft New Surface Laptop (7th Edition) - Windows 11 Home Copilot + PC - 13.8” LCD PixelSense Touchscreen - Qualcomm Snapdragon X Elite (12 Core) - 16GB RAM - 512GB SSD - Graphite - ZGP-00059,162990.0,3.4,Microsoft,16.0,512.0,Unknown,Snapdragon
"Acer TravelLite TL04-41M 14.0"" FHD Thin and Light Laptop (AMD Ryzen 3 5400U / 16GB RAM / 512GB SSD/Windows 11 Home + MS Office Home & Student 2021 / Wi-Fi 6 / HD Webcam) Sleek Metal Body",49999.0,4.1,Acer,16.0,512.0,Unknown,AMD
"Apple 2026 MacBook Neo 13"" Laptop with A18 Pro chip: Built for AI and Apple Intelligence, Liquid Retina Display, 8GB Unified Memory, 512GB SSD Storage, 1080p FaceTime HD Camera, Touch ID; Blush",83490.0,4.8,Apple,8.0,512.0,Unknown,Unknown
"Acer Aspire 5, Intel Core Ultra 5 125H Processor,Office 2024 + M365 Basic, 16 GB RAM, 512 GB SSD, WUXGA IPS, 14.0""/35.56 cm, Win 11 Home, Pure Silver, 1.2 kg, A514-54H, Backlit KB, Premium Laptop",74990.0,4.7,Acer,0.0,512.0,Silver,Intel
"ASUS Vivobook 15 (2026),Intel Core 5 120U,(i5-14th Gen),Fingerprint Sensor,8GB RAM,512GB SSD,FHD,15.6""(39.6 cm),Win 11,M365 Basic(1Y),Office 24,Cool Silver,1.7 Kg,X1504VAP-IN011WS,Thin & Light Laptop",58990.0,3.0,ASUS,8.0,512.0,Silver,Intel
"MSI Venture A15 AI,AMD Ryzen 7 260,40CM FHD 144Hz Thin & Light Laptop(16GB/1TB NVMe SSD/Windows 11 Home/Solid Gray/1.9Kg) A2HMG-007IN",79990.0,2.9,MSI,16.0,0.0,Gray,AMD
"HP 15 (2026), AMD Ryzen 5 Hexa Core 7535U - (16 GB DDR5/512 GB SSD/AMD Radeon 660M Graphics/Windows 11 Home) Thin and Light Business Laptop/15.6"" FHD Display/Turbo Silver/Copilot Key/1.5kg/MSO 2024",66939.0,3.2,HP,5.0,512.0,Silver,AMD
"HP Professional 15 (2026), Intel Core i5 13th Gen 1334U - (32 GB/512 GB SSD/Intel Iris Xe Graphics/Windows 11 Pro) Thin and Light Business Laptop/15.6"" FHD Display/Backlit/Turbo Silver/1.5 kg/MSO 2021",85000.0,3.7,HP,0.0,512.0,Silver,Intel
"HP 15 (2026), AMD Ryzen 3 Quad Core 7335U - (16 GB DDR5/512 GB SSD/AMD Radeon 660M Graphics/Windows 11 Pro) Thin and Light Business Laptop/15.6"" Display/Turbo Silver/Copilot Key/1.5kg/MS Office 2024",58990.0,5.0,HP,5.0,512.0,Silver,AMD
"ASUS TUF A14 (2026),AMD Ryzen AI MAX+ 392, AMD Radeon 8060S iGPU,32GB RAM,1TB SSD, QHD+, 14""(35.5 cm),Windows 11, M365 Basic(1Y)* Office 2024,Jaeger Gray,1.48 Kg,FA401EA-RG020WS, Creator/Gaming Laptop",209780.0,5.0,ASUS,32.0,1000.0,Gray,AMD
"acer Aspire 3, AMD Ryzen R5 7430U Processor, 16GB, 512 GB, Full HD IPS, 15.6""/39.62 cm, Windows 11 Home, Pure Silver, 1.79 kg, A325-42, Thin and Light Laptop",59990.0,3.9,acer,16.0,0.0,Silver,AMD
"Lenovo V14, Intel Core i5-13420H, 8GB RAM, 512GB SSD, FHD 14” (35.56cm), Windows 11 Home, Luna Grey, 1.37Kg, 83GUA052IG, 250 Nits, 1Y Onsite Warranty, Laptop",58700.0,4.1,Lenovo,8.0,512.0,Grey,Intel
"ASUS Vivobook 16 (2026),Intel Core Ultra 5 225H,Intel iGPU,16GB RAM,512GB SSD,FHD+,16""(40 cm),Windows 11 Home,M365 Basic(1 Year),Office 2024,Cool Silver,1.88 kg,X1607CA-MB350WS,Thin & Light Laptop",79990.0,4.1,ASUS,16.0,512.0,Silver,Intel
"Apple 2026 MacBook Pro Laptop with M5 Pro chip with 15‑core CPU and 16‑core GPU: Built for AI, 35.97 cm (14.2″) Liquid Retina XDR Display, 24GB Unified Memory, 2TB SSD Storage; Silver",342490.0,4.6,Apple,24.0,2000.0,Silver,Unknown
"Acer Smartchoice Aspire One, AMD Ryzen 5-40, 8GB LPDDR5 RAM/ 512GB SSD, 14.0""/35.56cm WXGA Display, Win 11 Home, Pure Silver, 1.48KG, A114-43, Thin and Light Laptop",47990.0,3.8,Acer,8.0,512.0,Silver,AMD
"Apple 2026 MacBook Air 13″ Laptop with M5 chip: AI and Apple Intelligence, 34.46 cm (13.6″) Liquid Retina Display, 24GB Unified Memory, 1TB SSD Storage, 12MP Center Stage Camera, Touch ID; Midnight",194990.0,4.8,Apple,24.0,1000.0,Unknown,Unknown
"MSI Pulse 17 AI, Intel Core Ultra 7 155H, Built-in AI, 43CM 16:10 QHD+ 240Hz Gaming Laptop(16GB/1TB NVMe SSD/Windows 11 Home/NVIDIA GeForce RTX 4070, /Core Black/2.8Kg), C1VGKG-031IN",174990.0,3.9,MSI,16.0,0.0,Black,Intel
"Acer TravelLite TL04-41M 14.0"" FHD Thin and Light Laptop (AMD Ryzen 3 5400U / 16GB RAM / 512GB SSD/Windows 11 Home + MS Office Home & Student 2021 / Wi-Fi 6 / HD Webcam) Sleek Metal Body",49999.0,4.1,Acer,16.0,512.0,Unknown,AMD
"Apple 2026 MacBook Neo 13″ Laptop with A18 Pro chip: Built for AI and Apple Intelligence, Liquid Retina Display, 8GB Unified Memory, 256GB SSD Storage, 1080p FaceTime HD Camera; Silver",73990.0,4.7,Apple,8.0,256.0,Silver,Unknown
"Apple 2026 MacBook Pro Laptop with M5 Pro chip with 18‑core CPU and 20‑core GPU: Built for AI, 41.05 cm (16.2″) Liquid Retina XDR Display, 24GB Unified Memory, 1TB SSD Storage; Silver",342490.0,4.5,Apple,24.0,1000.0,Silver,Unknown
"acer Aspire 3, AMD Ryzen R5 7430U Processor, 16GB, 512 GB, Full HD IPS, 15.6""/39.62 cm, Windows 11 Home, Pure Silver, 1.79 kg, A325-42, Thin and Light Laptop",59990.0,3.9,acer,16.0,0.0,Silver,AMD
"Dell 15 Ai Powered Laptop, Intel Core Ultra 7 255H, 16GB DDR5 RAM, 512GB SSD, 15.6"" FHD Anti-Glare Display, Intel Arc Graphics, Backlit Keyboard, Dedicated Copilot Key, Silver, Win11 Home + MSO H&S'24",103990.0,5.0,Dell,16.0,512.0,Silver,Intel
"Apple 2026 MacBook Air 15″ Laptop with M5 chip: AI and Apple Intelligence, 38.91 cm (15.3″) Liquid Retina Display, 16GB Unified Memory, 1TB SSD Storage, 12MP Center Stage Camera, Touch ID; Silver",200490.0,4.7,Apple,16.0,1000.0,Silver,Unknown
"Apple 2026 MacBook Neo 13"" Laptop with A18 Pro chip: Built for AI and Apple Intelligence, Liquid Retina Display, 8GB Unified Memory, 512GB SSD Storage, 1080p FaceTime HD Camera, Touch ID; Blush",83490.0,4.8,Apple,8.0,512.0,Unknown,Unknown
"MSI Venture A15 AI,AMD Ryzen 7 260,40CM FHD 144Hz Thin & Light Laptop(16GB/1TB NVMe SSD/Windows 11 Home/Solid Gray/1.9Kg) A2HMG-007IN",79990.0,2.9,MSI,16.0,0.0,Gray,AMD
"HP 15 (2026), AMD Ryzen 5 Hexa Core 7535U - (16 GB DDR5/512 GB SSD/AMD Radeon 660M Graphics/Windows 11 Home) Thin and Light Business Laptop/15.6"" FHD Display/Turbo Silver/Copilot Key/1.5kg/MSO 2024",66939.0,3.2,HP,5.0,512.0,Silver,AMD
"HP Omnibook 3, Snapdragon X Processor 45 Tops (16GB LPDDR5x,512GB SSD) 2K WUXGA, 14''/35.6cm, Win 11, M365*Office 24,Silver,1.42kg, hz0026QU/ hz0024QU, Lighter mini Charger, FHD IR Camera, AI Laptop",69990.0,3.2,HP,16.0,512.0,Silver,Snapdragon
"HP Professional 15 (2026), Intel Core i5 13th Gen 1334U - (32 GB/512 GB SSD/Intel Iris Xe Graphics/Windows 11 Pro) Thin and Light Business Laptop/15.6"" FHD Display/Backlit/Turbo Silver/1.5 kg/MSO 2021",85000.0,3.7,HP,0.0,512.0,Silver,Intel
"HP 15 (2026), AMD Ryzen 3 Quad Core 7335U - (16 GB DDR5/512 GB SSD/AMD Radeon 660M Graphics/Windows 11 Pro) Thin and Light Business Laptop/15.6"" Display/Turbo Silver/Copilot Key/1.5kg/MS Office 2024",58990.0,5.0,HP,5.0,512.0,Silver,AMD
"ASUS TUF A14 (2026),AMD Ryzen AI MAX+ 392, AMD Radeon 8060S iGPU,32GB RAM,1TB SSD, QHD+, 14""(35.5 cm),Windows 11, M365 Basic(1Y)* Office 2024,Jaeger Gray,1.48 Kg,FA401EA-RG020WS, Creator/Gaming Laptop",209780.0,5.0,ASUS,32.0,1000.0,Gray,AMD
"HP Premium EP Series (Intel 13th Gen Core i7-1355U, 16GB RAM, 512GB SSD, Win 11, MS Office 2024, Backlit KB, FHD Camera, 14''/35.6cm Anti-Glare Micro-Edge Display, Lightweight 1.4kg, Silver) EP0159TU",85024.0,4.0,HP,16.0,512.0,Silver,Intel
"HP Smartchoice Victus, 13th Gen i7-13620H, 6GB RTX 4050, 16GB DDR4(Upgradeable) 512GB SSD, 144Hz, 300nits, 15.6''/39.6cm, Win11, Office24, Mica Silver, 2.3kg, fa2100tx, Xbox Gamepass* Gaming Laptop",114990.0,4.1,HP,6.0,512.0,Silver,Unknown
"HP Laptop 250R G9 (2024), Intel Core i3 13th Gen 1315U - (8GB/512GB SSD/Intel UHD Graphics/DOS) Thin and Light Business Laptop/15.6"" (39.62cm)/Ash Grey/1.57 kg",54500.0,4.2,HP,8.0,512.0,Grey,Intel
"ASUS Vivobook 15, 13th Gen, Intel Core i3-1315U, 16GB RAM, 512GB SSD, FHD, Anti-Glare, 15.6"", 39.6 cm, Windows 11 Home, M365 Basic(1yr)* Office24, Quiet Blue, 1.70 kg, X1504VA-BQ342WS, Laptop",62850.0,4.0,ASUS,16.0,512.0,Blue,Intel
"HP ProBook 445 G9 Business Laptop, 14"" FHD Non-Touch Display, AMD Ryzen 5 5625U Processor, 16GB RAM, 1TB SSD, IR Camera, Backlit Keyboard, Wi-Fi 6, RJ-45, HDMI, Windows 11 Pro, Silver",78000.0,4.1,HP,16.0,1000.0,Silver,AMD
"Lenovo V15 AMD Ryzen 7 7730U 15.6"" (39.62cm) FHD 250 Nits Antiglare Thin and Light Laptop (16GB/512GB SSD/Windows 11/Iron Grey/1.65 Kg) Grey",69999.0,4.2,Lenovo,16.0,512.0,Grey,AMD
"Lenovo LOQ, Intel Core i7 14th Gen 14700HX, NVIDIA RTX 5060 8GB, 16GB RAM, 1TB SSD, 15.6""(39.6cm), 144Hz, Windows 11, Office 2024, Grey, 2.4Kg, 83JE00U5IN, 572 AI Tops, 3 Mon. Game Pass Gaming Laptop",158990.0,3.6,Lenovo,8.0,1000.0,Grey,Intel
"Acer Smartchoice Aspire One, AMD Ryzen 5-40, 8GB LPDDR5 RAM/ 256GB SSD, 14.0""/35.56cm WXGA Display, Win 11 Home, Pure Silver, 1.48KG, A114-43, Thin and Light Laptop",44990.0,4.1,Acer,8.0,256.0,Silver,AMD
"HP 15 (i5 14th Gen), Intel Core 5, 16GB RAM (Upgradeable), 512GB SSD, FHD, Anti-Glare, 15.6''/39.6cm, Win11, M365 Basic(1yr), Office24, Silver,1.59kg, fd0682tu, FHD Camera w/Shutter, Backlit Laptop",75990.0,3.6,HP,16.0,512.0,Silver,Intel
"Apple 2026 MacBook Pro Laptop with M5 Max chip with 18‑core CPU and 32‑core GPU: Built for AI, 35.97 cm (14.2″) Liquid Retina XDR Display, 36GB Unified Memory, 2TB SSD Storage; Space Black",464490.0,5.0,Apple,36.0,2000.0,Black,Unknown
"Lenovo Yoga Slim 7 Aura Edition Intel Evo Core Ultra 5 226V (16GB RAM/512GB SSD/14 (35.5cm)/WUXGA OLED/Copilot+ PC/Windows 11/MSO 365 Basic+Office 2024/1Yr ADP/Luna Grey/1.19Kg), 83JX00CSIN AI Laptop",124790.0,3.7,Lenovo,16.0,512.0,Grey,Intel
"HP 15, Intel Core i3-1315U-13th Gen Laptop (8GB DDR4 Ram,512GB SSD) Anti-Glare, Micro-Edge,15.6'"" FHD, Win11,M365 Basic(1yr),Office Home24, Silver,1.59kg, FHD Camera Shutter, 15-fd0569TU",55100.0,3.8,HP,8.0,512.0,Silver,Intel
"Apple 2026 MacBook Air 13″ Laptop with M5 chip: AI and Apple Intelligence, 34.46 cm (13.6″) Liquid Retina Display, 24GB Unified Memory, 1TB SSD Storage, 12MP Center Stage Camera, Touch ID; Midnight",194990.0,4.8,Apple,24.0,1000.0,Unknown,Unknown
"HP Omnibook 3, Snapdragon X Processor 45 Tops (16GB LPDDR5x,512GB SSD) 2K WUXGA, 14''/35.6cm, Win 11, M365*Office 24,Silver,1.42kg, hz0026QU/ hz0024QU, Lighter mini Charger, FHD IR Camera, AI Laptop",69990.0,3.2,HP,16.0,512.0,Silver,Snapdragon
"Microsoft Surface Laptop 13"" - Windows 11 Home - Copilot+ PC - PixelSense Touchscreen Display - Snapdragon X Plus (8 Core) - 16GB RAM - 256GB SSD - Platinum. with Microsoft 365 for 6 Months*",134990.0,5.0,Microsoft,16.0,256.0,Unknown,Snapdragon
"ASUS Vivobook Go 15 (2026),AMD Ryzen 5 40,AMD Radeon iGPU,16GB RAM,512GB SSD,FHD,15.6""(39.6 cm),Windows 11 Home,M365 Basic(1 Year),Office 2024,Cool Silver,1.63 Kg,E1504FA-IN2816WS,Thin & Light Laptop",60990.0,4.1,ASUS,16.0,512.0,Silver,AMD
"Apple 2026 MacBook Neo 13″ Laptop with A18 Pro chip: Built for AI and Apple Intelligence, Liquid Retina Display, 8GB Unified Memory, 256GB SSD Storage, 1080p FaceTime HD Camera; Silver",73990.0,4.7,Apple,8.0,256.0,Silver,Unknown
"Apple 2026 MacBook Pro Laptop with M5 Pro chip with 18‑core CPU and 20‑core GPU: Built for AI, 41.05 cm (16.2″) Liquid Retina XDR Display, 24GB Unified Memory, 1TB SSD Storage; Silver",342490.0,4.5,Apple,24.0,1000.0,Silver,Unknown
"HP 15 Laptop | AMD Ryzen 7 5825U |16GB DDR4 RAM | 512GB SSD |15.6"" (39.6 cm) FHD Display |AMD Radeon Graphics| Backlit KB | FHD Camera| Win 11| MS Office 2024 + M365*(1-Yr) | Silver |1.59kg |fc0533AU",72900.0,3.9,HP,16.0,512.0,Silver,AMD
"Lenovo IdeaPad Slim 3 13th Gen Intel Core i5-13420H 15.3 inch (38.8cm) WUXGA IPS Laptop (16GB RAM/512GB SSD/Windows 11/Office 2024/Top Metal Cover/Backlit KB/Luna Grey/1.6Kg), 83K101JDIN",72900.0,4.0,Lenovo,16.0,512.0,Grey,Intel
"Apple 2026 MacBook Air 15″ Laptop with M5 chip: AI and Apple Intelligence, 38.91 cm (15.3″) Liquid Retina Display, 16GB Unified Memory, 1TB SSD Storage, 12MP Center Stage Camera, Touch ID; Silver",200490.0,4.7,Apple,16.0,1000.0,Silver,Unknown
"Apple 2026 MacBook Neo 13"" Laptop with A18 Pro chip: Built for AI and Apple Intelligence, Liquid Retina Display, 8GB Unified Memory, 512GB SSD Storage, 1080p FaceTime HD Camera, Touch ID; Blush",83490.0,4.8,Apple,8.0,512.0,Unknown,Unknown
"Lenovo LOQ 2025 Intel Core i7-14700HX| NVIDIA RTX 5060 8GB (32GB RAM/1TB SSD/144Hz Refresh Rate/572 AI TOPS/15.6"" (39.6cm)/Windows 11/Office 2024/3 Mon. Game Pass/Grey/2.4Kg), 83JE00U3IN",0.0,4.2,Lenovo,8.0,1000.0,Grey,Intel
"Lenovo ThinkPad E14, AMD Ryzen 7 7735HS, 16GB RAM, 512GB SSD, WUXGA IPS 14” (35.56cm), Win 11 Home, Office 2024, Graphite Black, 1.42Kg, 21M3S0QV00, Fingerprint, Backlit, 300 Nits, 1Y Warranty, Laptop",99990.0,4.1,Lenovo,16.0,512.0,Black,AMD
"HP Victus 15-fa2191TX/FA2190 Gaming Laptop – 13th Gen Intel Core i5, 15.6"" FHD 144Hz, RTX 3050A 4GB, 16GB RAM, 512GB SSD, Win 11, Backlit KB – Blue",94900.0,4.1,HP,4.0,512.0,Blue,Intel
"HP 14, Intel Celeron Laptop",86990.0,4.5,HP,0.0,0.0,Unknown,Intel
"Dell Inspiron 5440 Notebook Computer, Intel Core 3 100U 14th Gen Processor, 8GB DDR5 RAM, 512GB SSD, 14"" FHD+ Screen, Ubuntu, 1Yr Warranty, Ice Blue",52680.0,3.7,Dell,8.0,512.0,Blue,Intel
"Dell 15 Ai Powered Laptop, Intel Core Ultra 7 255H, 16GB DDR5 RAM, 512GB SSD, 15.6"" FHD Anti-Glare Display, Intel Arc Graphics, Backlit Keyboard, Dedicated Copilot Key, Silver, Win11 Home + MSO H&S'24",103990.0,5.0,Dell,16.0,512.0,Silver,Intel
HP OmniBook 7 OLED ● Intel Core Ultra X7 358H● 50 Tops● 32GB LPDDR5x● 1TB SSD● 3K(2880 x 1800)●14''/35.6cm● 500nits● 0.2ms ●Win11● Office24● Silver● 1.4kg● hg0062TU● GaN Charger● MIL-STD tested Laptop,249990.0,4.1,HP,32.0,1000.0,Silver,Intel
"Lenovo IdeaPad Slim 3 13th Gen Core i5-13420H 15.3 inch (38.8cm) WUXGA IPS Laptop (16GB RAM/1TB SSD/Windows 11/Office Home 2024/Backlit Keyboard/1Yr ADP Free/3 Mon. Game Pass/Grey/1.6Kg), 83K100HSIN",82990.0,3.9,Lenovo,16.0,1000.0,Grey,Unknown
"Lenovo Yoga Pro 7 Aura Edition Intel Evo Core Ultra 9 285H (32GB RAM/1TB SSD/14.5"" (36.8cm)/3K OLED Touchscreen/AI PC/Copilot+ PC/Windows 11/Office Home 2024 AI Now/Grey/1.5Kg), 83KF004CIN",193990.0,4.1,Lenovo,32.0,1000.0,Grey,Intel
"Lenovo LOQ 2025 Intel Core i7-14700HX| NVIDIA RTX 5060 8GB (32GB RAM/1TB SSD/144Hz Refresh Rate/572 AI TOPS/15.6"" (39.6cm)/Windows 11/Office 2024/3 Mon. Game Pass/Grey/2.4Kg), 83JE00T3IN",215990.0,3.6,Lenovo,8.0,1000.0,Grey,Intel
"Apple 2026 MacBook Pro Laptop with M5 Pro chip with 15‑core CPU and 16‑core GPU: Built for AI, 35.97 cm (14.2″) Liquid Retina XDR Display, 24GB Unified Memory, 2TB SSD Storage; Silver",342490.0,4.6,Apple,24.0,2000.0,Silver,Unknown
"Acer Smartchoice Aspire One, AMD Ryzen 5-40, 8GB LPDDR5 RAM/ 512GB SSD, 14.0""/35.56cm WXGA Display, Win 11 Home, Pure Silver, 1.48KG, A114-43, Thin and Light Laptop",47990.0,3.8,Acer,8.0,512.0,Silver,AMD
"Apple 2026 MacBook Air 13″ Laptop with M5 chip: AI and Apple Intelligence, 34.46 cm (13.6″) Liquid Retina Display, 24GB Unified Memory, 1TB SSD Storage, 12MP Center Stage Camera, Touch ID; Midnight",194990.0,4.8,Apple,24.0,1000.0,Unknown,Unknown
"Lenovo Yoga Slim 9 Intel Evo Core Ultra 7 258V Touchscreen Laptop (32GB RAM/1TB SSD/14 (35.5cm)/4K WQUXGA OLED/AI PC AI Now/Copilot+ PC/Windows 11/Office 2024/1Yr ADP/Teal/1.2Kg), 83CX002LIN",199990.0,4.5,Lenovo,32.0,1000.0,Unknown,Intel
"Lenovo IdeaPad Slim 3 13th Gen Core i5-13420H 15.3 inch (38.8cm) WUXGA IPS Laptop (16GB RAM/1TB SSD/Windows 11/Office Home 2024/Backlit Keyboard/1Yr ADP Free/3 Mon. Game Pass/Grey/1.6Kg), 83K100HSIN",82990.0,3.9,Lenovo,16.0,1000.0,Grey,Unknown
"Apple 2026 MacBook Air 15″ Laptop with M5 chip: AI and Apple Intelligence, 38.91 cm (15.3″) Liquid Retina Display, 24GB Unified Memory, 1TB SSD Storage, 12MP Center Stage Camera, Touch ID; Midnight",222990.0,5.0,Apple,24.0,1000.0,Unknown,Unknown
"Apple 2026 MacBook Neo 13″ Laptop with A18 Pro chip: Built for AI and Apple Intelligence, Liquid Retina Display, 8GB Unified Memory, 256GB SSD Storage, 1080p FaceTime HD Camera; Silver",73990.0,4.7,Apple,8.0,256.0,Silver,Unknown
"Lenovo LOQ 2025 Intel Core i7-14700HX| NVIDIA RTX 5060 8GB (32GB RAM/1TB SSD/144Hz Refresh Rate/572 AI TOPS/15.6"" (39.6cm)/Windows 11/Office 2024/3 Mon. Game Pass/Grey/2.4Kg), 83JE00T3IN",215990.0,3.6,Lenovo,8.0,1000.0,Grey,Intel
"Lenovo V15 12th Gen Intel Core i5-1235U 15.6"" FHD Thin and Light Laptop (8GB RAM/512GB SSD/Windows 11 Home/MS Office Home & Student 2021/Iron Grey/1.70 kg), 82TTA07QIH",56999.0,4.1,Lenovo,8.0,512.0,Grey,Intel
"Apple 2026 MacBook Pro Laptop with M5 Pro chip with 18‑core CPU and 20‑core GPU: Built for AI, 41.05 cm (16.2″) Liquid Retina XDR Display, 24GB Unified Memory, 1TB SSD Storage; Silver",342490.0,4.5,Apple,24.0,1000.0,Silver,Unknown
"Apple 2026 MacBook Neo 13"" Laptop with A18 Pro chip: Built for AI and Apple Intelligence, Liquid Retina Display, 8GB Unified Memory, 512GB SSD Storage, 1080p FaceTime HD Camera, Touch ID; Blush",83490.0,4.8,Apple,8.0,512.0,Unknown,Unknown
"Lenovo Yoga Pro 7 Aura Edition Intel Evo Core Ultra 9 285H (32GB RAM/1TB SSD/14.5"" (36.8cm)/3K OLED Touchscreen/AI PC/Copilot+ PC/Windows 11/Office Home 2024 AI Now/Grey/1.5Kg), 83KF004CIN",193990.0,4.1,Lenovo,32.0,1000.0,Grey,Intel
